Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt     Score      Error  Units
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH         RADIX  avgt    3  3830.586 ±   51.683  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM      BASELINE  avgt    3    19.134 ±    0.015  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM        DPQ_11  avgt    3   426.948 ±   25.863  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3   567.038 ±   41.549  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3   463.367 ±   95.325  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3   856.131 ±   80.794  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM         RADIX  avgt    3  3530.314 ±  419.970  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU      BASELINE  avgt    3    19.133 ±    0.114  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU        DPQ_11  avgt    3    90.742 ±    0.584  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   120.267 ±    0.684  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   117.817 ±    2.042  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3   195.522 ±   15.580  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU         RADIX  avgt    3   152.181 ±    0.965  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE      BASELINE  avgt    3    19.135 ±    0.094  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE        DPQ_11  avgt    3   740.051 ±   64.387  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   750.654 ±    5.180  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE    DPQ_18_11I  avgt    3   776.681 ±   22.054  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE    DPQ_18_11P  avgt    3  1209.505 ±   22.938  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE         RADIX  avgt    3  3952.395 ±   16.183  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER      BASELINE  avgt    3    19.134 ±    0.032  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER        DPQ_11  avgt    3   761.792 ±   11.670  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt    3   822.919 ±   11.904  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER    DPQ_18_11I  avgt    3   909.711 ±   13.665  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER    DPQ_18_11P  avgt    3   866.041 ±    0.861  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        STAGGER         RADIX  avgt    3   806.127 ±   26.562  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH      BASELINE  avgt    3    19.136 ±    0.005  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH        DPQ_11  avgt    3   291.412 ±    3.827  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt    3   431.606 ±   33.878  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt    3   444.535 ±    0.757  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt    3   861.624 ±   18.486  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SAWTOTH         RADIX  avgt    3  3579.816 ±  123.103  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM      BASELINE  avgt    3    19.133 ±    0.123  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM        DPQ_11  avgt    3   426.556 ±   42.864  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt    3   543.527 ±   25.683  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt    3   363.053 ±   33.344  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt    3   883.081 ±   23.478  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        _RANDOM         RADIX  avgt    3  3504.976 ±   93.786  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU      BASELINE  avgt    3    19.135 ±    0.093  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU        DPQ_11  avgt    3    97.676 ±    9.254  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt    3   113.229 ±    0.902  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt    3   112.891 ±    1.401  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt    3   137.554 ±    0.756  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        PLATEAU         RADIX  avgt    3   147.292 ±    9.638  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE      BASELINE  avgt    3    19.134 ±    0.054  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE        DPQ_11  avgt    3   790.877 ±   28.351  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt    3   810.595 ±   27.843  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt    3   844.787 ±   57.916  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt    3   795.804 ±   47.045  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_FR        SHUFFLE         RADIX  avgt    3  4527.546 ±   37.029  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER      BASELINE  avgt    3    19.130 ±    0.098  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER        DPQ_11  avgt    3   750.735 ±    3.753  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt    3   808.093 ±   82.039  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER    DPQ_18_11I  avgt    3   760.971 ±    3.172  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER    DPQ_18_11P  avgt    3   724.068 ±    7.122  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        STAGGER         RADIX  avgt    3   866.581 ±   42.982  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH      BASELINE  avgt    3    19.138 ±    0.076  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH        DPQ_11  avgt    3   317.290 ±    2.079  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt    3   398.906 ±    0.267  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt    3   441.050 ±    2.862  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt    3   742.362 ±    5.542  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SAWTOTH         RADIX  avgt    3  3458.105 ±   71.318  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM      BASELINE  avgt    3    19.135 ±    0.051  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM        DPQ_11  avgt    3   420.492 ±   64.427  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt    3   507.754 ±   17.360  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt    3   341.340 ±   83.224  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt    3   861.519 ±   82.343  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        _RANDOM         RADIX  avgt    3  3553.772 ±   12.323  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU      BASELINE  avgt    3    19.133 ±    0.055  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU        DPQ_11  avgt    3    81.402 ±    0.263  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt    3   115.311 ±    0.410  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt    3   112.912 ±    2.157  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt    3    74.172 ±    0.236  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        PLATEAU         RADIX  avgt    3   156.307 ±    3.805  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE      BASELINE  avgt    3    19.135 ±    0.108  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE        DPQ_11  avgt    3   768.340 ±   55.978  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt    3   874.641 ±   10.301  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt    3  1145.823 ± 6149.807  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt    3   732.336 ±  106.486  ns/op
ArraySortBenchmark.sort          100               4     REVERSE_BA        SHUFFLE         RADIX  avgt    3  4237.852 ±  137.620  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER      BASELINE  avgt    3    19.137 ±    0.097  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER        DPQ_11  avgt    3   142.534 ±    2.514  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER  DPQ_18_11_21  avgt    3   168.115 ±    3.314  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER    DPQ_18_11I  avgt    3   222.096 ±    2.158  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER    DPQ_18_11P  avgt    3    74.732 ±    0.518  ns/op
ArraySortBenchmark.sort          100               4     SORT______        STAGGER         RADIX  avgt    3   139.581 ±    1.081  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH      BASELINE  avgt    3    19.142 ±    0.166  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH        DPQ_11  avgt    3   235.109 ±    1.455  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH  DPQ_18_11_21  avgt    3   183.248 ±   10.254  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH    DPQ_18_11I  avgt    3   190.235 ±    1.858  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH    DPQ_18_11P  avgt    3    74.309 ±    0.335  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SAWTOTH         RADIX  avgt    3   137.795 ±    0.980  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM      BASELINE  avgt    3    24.195 ±  147.252  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM        DPQ_11  avgt    3   281.713 ± 1573.452  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM  DPQ_18_11_21  avgt    3   199.873 ± 1109.194  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM    DPQ_18_11I  avgt    3   256.385 ± 1427.783  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM    DPQ_18_11P  avgt    3    89.869 ±  482.041  ns/op
ArraySortBenchmark.sort          100               4     SORT______        _RANDOM         RADIX  avgt    3   174.583 ±  940.786  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU      BASELINE  avgt    3    19.134 ±    0.054  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU        DPQ_11  avgt    3    81.394 ±    0.184  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU  DPQ_18_11_21  avgt    3   112.601 ±    0.209  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU    DPQ_18_11I  avgt    3   121.383 ±    0.033  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU    DPQ_18_11P  avgt    3    74.335 ±    0.968  ns/op
ArraySortBenchmark.sort          100               4     SORT______        PLATEAU         RADIX  avgt    3   131.676 ±    2.584  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE      BASELINE  avgt    3    19.137 ±    0.100  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE        DPQ_11  avgt    3   137.937 ±    0.295  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE  DPQ_18_11_21  avgt    3   161.526 ±    4.453  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE    DPQ_18_11I  avgt    3   209.973 ±    1.661  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE    DPQ_18_11P  avgt    3    74.269 ±    0.274  ns/op
ArraySortBenchmark.sort          100               4     SORT______        SHUFFLE         RADIX  avgt    3   131.827 ±    2.533  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER      BASELINE  avgt    3    19.139 ±    0.097  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER        DPQ_11  avgt    3   724.127 ±    1.178  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER  DPQ_18_11_21  avgt    3   858.178 ±    2.263  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER    DPQ_18_11I  avgt    3   858.358 ±    1.757  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER    DPQ_18_11P  avgt    3   770.307 ±    3.113  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        STAGGER         RADIX  avgt    3   766.843 ±    4.699  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH      BASELINE  avgt    3    19.141 ±    0.079  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH        DPQ_11  avgt    3   498.272 ±    7.563  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH  DPQ_18_11_21  avgt    3  1125.452 ±    2.530  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH    DPQ_18_11I  avgt    3  1112.037 ±    6.427  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH    DPQ_18_11P  avgt    3   955.287 ±  103.529  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SAWTOTH         RADIX  avgt    3  3748.106 ±   29.761  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM      BASELINE  avgt    3    19.132 ±    0.111  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM        DPQ_11  avgt    3   548.018 ±   48.035  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM  DPQ_18_11_21  avgt    3   674.374 ±   50.829  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM    DPQ_18_11I  avgt    3   578.704 ±   14.193  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM    DPQ_18_11P  avgt    3   971.769 ±   39.288  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        _RANDOM         RADIX  avgt    3  3794.158 ±   14.187  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU      BASELINE  avgt    3    19.133 ±    0.266  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU        DPQ_11  avgt    3   308.733 ±    4.117  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU  DPQ_18_11_21  avgt    3   478.467 ±    1.375  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU    DPQ_18_11I  avgt    3   470.732 ±    0.264  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU    DPQ_18_11P  avgt    3   849.340 ±    5.038  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        PLATEAU         RADIX  avgt    3  3421.513 ±    8.073  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE      BASELINE  avgt    3    19.137 ±    0.111  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE        DPQ_11  avgt    3   815.087 ±   57.579  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE  DPQ_18_11_21  avgt    3   749.295 ±   39.950  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE    DPQ_18_11I  avgt    3   716.185 ±   36.065  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE    DPQ_18_11P  avgt    3   594.313 ±   29.552  ns/op
ArraySortBenchmark.sort          100               4     DITHER____        SHUFFLE         RADIX  avgt    3  4532.100 ±   50.632  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER      BASELINE  avgt    3    19.141 ±    0.102  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER        DPQ_11  avgt    3   854.253 ±   16.217  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER  DPQ_18_11_21  avgt    3   837.651 ±    3.847  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER    DPQ_18_11I  avgt    3   871.062 ±    2.572  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER    DPQ_18_11P  avgt    3   939.258 ±    7.432  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        STAGGER         RADIX  avgt    3  3813.336 ±    2.186  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH      BASELINE  avgt    3    19.131 ±    0.015  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH        DPQ_11  avgt    3   756.590 ±    5.113  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt    3   900.268 ±    1.771  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH    DPQ_18_11I  avgt    3   862.466 ±   67.805  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH    DPQ_18_11P  avgt    3   848.700 ±   92.506  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SAWTOTH         RADIX  avgt    3   822.949 ±    3.613  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM      BASELINE  avgt    3    19.137 ±    0.098  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM        DPQ_11  avgt    3   837.950 ±   68.670  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM  DPQ_18_11_21  avgt    3   937.446 ±   30.010  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3   919.802 ±    9.347  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3  1029.647 ±   72.194  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        _RANDOM         RADIX  avgt    3  3521.781 ±   14.690  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU      BASELINE  avgt    3    19.135 ±    0.091  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU        DPQ_11  avgt    3    95.600 ±    1.467  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3   115.176 ±    0.355  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3   115.944 ±    2.403  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    74.205 ±    0.303  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        PLATEAU         RADIX  avgt    3   137.146 ±    4.320  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE      BASELINE  avgt    3    19.781 ±    0.786  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE        DPQ_11  avgt    3   527.397 ±   21.778  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt    3   448.558 ±   41.587  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE    DPQ_18_11I  avgt    3   510.589 ±    5.407  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE    DPQ_18_11P  avgt    3   278.578 ±   10.981  ns/op
ArraySortBenchmark.sort          100              16     IDENT_____        SHUFFLE         RADIX  avgt    3  1058.110 ±   30.396  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER      BASELINE  avgt    3    19.130 ±    0.092  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER        DPQ_11  avgt    3   953.537 ±    5.970  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER  DPQ_18_11_21  avgt    3   869.297 ±    4.105  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER    DPQ_18_11I  avgt    3   908.753 ±   26.471  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER    DPQ_18_11P  avgt    3  1010.857 ±   98.083  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        STAGGER         RADIX  avgt    3  3791.131 ±   16.054  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH      BASELINE  avgt    3    19.138 ±    0.127  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH        DPQ_11  avgt    3   661.315 ±    2.563  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt    3   793.491 ±    6.536  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH    DPQ_18_11I  avgt    3   666.073 ±    0.422  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH    DPQ_18_11P  avgt    3   968.474 ±    0.610  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SAWTOTH         RADIX  avgt    3   852.133 ±    5.431  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM      BASELINE  avgt    3    19.139 ±    0.271  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM        DPQ_11  avgt    3   826.252 ±   48.866  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3  1018.686 ±   35.309  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3   970.092 ±   41.714  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3  1017.556 ±   92.045  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        _RANDOM         RADIX  avgt    3  3583.934 ±   53.887  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU      BASELINE  avgt    3    19.134 ±    0.132  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU        DPQ_11  avgt    3   228.743 ±    2.996  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   154.716 ±    0.745  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   145.690 ±    1.412  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3   496.538 ±    1.559  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        PLATEAU         RADIX  avgt    3   179.650 ±    0.199  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE      BASELINE  avgt    3    19.132 ±    0.060  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE        DPQ_11  avgt    3   664.873 ±   32.611  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   624.823 ±   17.786  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE    DPQ_18_11I  avgt    3   720.655 ±   23.222  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE    DPQ_18_11P  avgt    3  1264.071 ±   25.690  ns/op
ArraySortBenchmark.sort          100              16     REVERSE___        SHUFFLE         RADIX  avgt    3   938.141 ±   17.856  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER      BASELINE  avgt    3    19.134 ±    0.067  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER        DPQ_11  avgt    3   681.084 ±   64.900  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt    3  1026.545 ±    1.458  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER    DPQ_18_11I  avgt    3  1028.785 ±    4.055  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER    DPQ_18_11P  avgt    3  1035.029 ±    1.397  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        STAGGER         RADIX  avgt    3  3906.649 ±   14.508  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH      BASELINE  avgt    3    19.137 ±    0.061  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH        DPQ_11  avgt    3   733.949 ±   17.409  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt    3   855.226 ±    7.135  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt    3   843.533 ±    4.739  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt    3   932.944 ±    0.852  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SAWTOTH         RADIX  avgt    3   877.759 ±    6.770  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM      BASELINE  avgt    3    19.127 ±    0.089  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM        DPQ_11  avgt    3   831.217 ±   81.393  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt    3  1013.884 ±   71.942  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt    3  1001.338 ±   78.193  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt    3  1018.466 ±   51.206  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        _RANDOM         RADIX  avgt    3  3899.522 ±   30.042  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU      BASELINE  avgt    3    19.133 ±    0.110  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU        DPQ_11  avgt    3   231.123 ±    2.807  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt    3   316.855 ±    0.947  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt    3   295.089 ±    0.704  ns/op
