Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt     Score      Error  Units
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM  DPQ_18_11_21  avgt    3   378.926 ±   13.984  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM    DPQ_18_11I  avgt    3   285.892 ±   40.546  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM    DPQ_18_11P  avgt    3   313.281 ±   10.830  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM         RADIX  avgt    3  1558.326 ±   35.792  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU      BASELINE  avgt    3    13.364 ±    0.384  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU        DPQ_11  avgt    3   237.541 ±    6.540  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU  DPQ_18_11_21  avgt    3   323.213 ±    4.955  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU    DPQ_18_11I  avgt    3   266.277 ±   96.429  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU    DPQ_18_11P  avgt    3   274.497 ±    4.343  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU         RADIX  avgt    3   676.038 ±   12.199  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE      BASELINE  avgt    3    13.366 ±    0.104  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE        DPQ_11  avgt    3   296.050 ±    7.561  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE  DPQ_18_11_21  avgt    3   237.737 ±    6.659  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE    DPQ_18_11I  avgt    3   337.500 ±    1.330  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE    DPQ_18_11P  avgt    3   202.099 ±    9.254  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE         RADIX  avgt    3  1133.192 ±   24.815  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER      BASELINE  avgt    3    13.360 ±    0.084  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER        DPQ_11  avgt    3   326.317 ±    4.053  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER  DPQ_18_11_21  avgt    3   311.139 ±    0.536  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER    DPQ_18_11I  avgt    3   368.899 ±    2.687  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER    DPQ_18_11P  avgt    3   275.964 ±    0.893  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER         RADIX  avgt    3  1396.358 ±    9.362  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH      BASELINE  avgt    3    13.362 ±    0.216  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH        DPQ_11  avgt    3   331.619 ±    1.261  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt    3   333.414 ±    1.088  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH    DPQ_18_11I  avgt    3   335.140 ±    0.805  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH    DPQ_18_11P  avgt    3   238.083 ±    0.943  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH         RADIX  avgt    3   378.516 ±    0.358  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM      BASELINE  avgt    3    13.369 ±    0.114  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM        DPQ_11  avgt    3   367.895 ±    1.400  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM  DPQ_18_11_21  avgt    3   427.188 ±   17.557  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3   432.291 ±   35.754  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3   333.591 ±    2.381  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM         RADIX  avgt    3  1620.969 ±   88.387  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU      BASELINE  avgt    3    13.363 ±    0.134  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU        DPQ_11  avgt    3    68.015 ±    0.099  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3    44.045 ±    0.176  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3    75.498 ±    0.761  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    47.048 ±    2.396  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU         RADIX  avgt    3    97.527 ±    1.028  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE      BASELINE  avgt    3    13.363 ±    0.304  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE        DPQ_11  avgt    3   189.636 ±   18.788  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt    3   137.156 ±    5.089  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE    DPQ_18_11I  avgt    3   176.180 ±    3.851  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE    DPQ_18_11P  avgt    3    99.804 ±    1.295  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE         RADIX  avgt    3   314.471 ±    0.837  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER      BASELINE  avgt    3    13.359 ±    0.206  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER        DPQ_11  avgt    3   313.932 ±    3.497  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER  DPQ_18_11_21  avgt    3   499.523 ±    0.598  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER    DPQ_18_11I  avgt    3   334.320 ±    1.531  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER    DPQ_18_11P  avgt    3   412.877 ±    4.418  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER         RADIX  avgt    3  1767.712 ±   11.505  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH      BASELINE  avgt    3    13.359 ±    0.150  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH        DPQ_11  avgt    3   266.676 ±    0.972  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt    3   484.500 ±    9.654  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH    DPQ_18_11I  avgt    3   286.329 ±    2.125  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH    DPQ_18_11P  avgt    3   333.722 ±    1.716  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH         RADIX  avgt    3   396.630 ±    2.454  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM      BASELINE  avgt    3    13.357 ±    0.183  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM        DPQ_11  avgt    3   377.283 ±   28.784  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3   416.464 ±   22.232  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3   404.606 ±    2.595  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3   337.355 ±   37.020  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM         RADIX  avgt    3  1638.325 ±   34.034  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU      BASELINE  avgt    3    13.358 ±    0.183  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU        DPQ_11  avgt    3   217.898 ±    0.340  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   352.667 ±    0.685  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   103.720 ±    0.144  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3   235.107 ±    0.385  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU         RADIX  avgt    3   124.156 ±    0.707  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE      BASELINE  avgt    3    13.620 ±    0.170  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE        DPQ_11  avgt    3   254.057 ±    8.213  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   670.250 ±   30.130  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE    DPQ_18_11I  avgt    3   298.623 ±    8.542  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE    DPQ_18_11P  avgt    3   388.960 ±    7.463  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE         RADIX  avgt    3   348.833 ±    6.891  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER      BASELINE  avgt    3    13.621 ±    0.203  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER        DPQ_11  avgt    3   326.060 ±    1.008  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt    3   370.736 ±    1.506  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER    DPQ_18_11I  avgt    3   390.785 ±    1.307  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER    DPQ_18_11P  avgt    3   341.995 ±    1.777  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER         RADIX  avgt    3  1548.903 ±    3.350  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH      BASELINE  avgt    3    13.356 ±    0.262  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH        DPQ_11  avgt    3   342.650 ±    0.909  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt    3   400.060 ±    2.194  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt    3   330.907 ±    3.482  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt    3   302.044 ±    6.502  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH         RADIX  avgt    3   441.493 ±   15.414  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM      BASELINE  avgt    3    13.622 ±    0.171  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM        DPQ_11  avgt    3   359.728 ±   36.324  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt    3   422.639 ±   28.455  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt    3   371.861 ±    2.464  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt    3   326.310 ±   13.492  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM         RADIX  avgt    3  1609.758 ±   27.992  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU      BASELINE  avgt    3    13.358 ±    0.192  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU        DPQ_11  avgt    3   148.545 ±    2.087  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt    3   207.137 ±    0.838  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt    3   226.624 ±    2.816  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt    3   160.094 ±    0.366  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU         RADIX  avgt    3   114.445 ±    2.274  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE      BASELINE  avgt    3    13.358 ±    0.089  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE        DPQ_11  avgt    3   237.488 ±   10.967  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt    3   283.409 ±    7.830  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt    3   284.640 ±    5.032  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt    3   224.818 ±    2.244  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SHUFFLE         RADIX  avgt    3   406.922 ±   23.346  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER      BASELINE  avgt    3    13.355 ±    0.251  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER        DPQ_11  avgt    3   302.999 ±    4.055  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt    3   357.089 ±    1.493  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER    DPQ_18_11I  avgt    3   307.144 ±    1.250  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER    DPQ_18_11P  avgt    3   302.352 ±    3.661  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        STAGGER         RADIX  avgt    3  1498.871 ±    2.530  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH      BASELINE  avgt    3    13.360 ±    0.095  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH        DPQ_11  avgt    3   293.984 ±    3.727  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt    3   345.373 ±    1.105  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt    3   335.775 ±    3.290  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt    3   240.018 ±    0.652  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SAWTOTH         RADIX  avgt    3   467.187 ±    2.366  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM      BASELINE  avgt    3    13.351 ±    0.175  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM        DPQ_11  avgt    3   335.660 ±   45.156  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt    3   431.521 ±   68.262  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt    3   421.792 ±   24.718  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt    3   341.861 ±   28.042  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        _RANDOM         RADIX  avgt    3  1620.651 ±   46.677  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU      BASELINE  avgt    3    13.361 ±    0.187  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU        DPQ_11  avgt    3    67.907 ±    1.538  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt    3    44.044 ±    0.016  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt    3    75.103 ±    0.609  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt    3    46.485 ±    1.427  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        PLATEAU         RADIX  avgt    3    97.749 ±    0.084  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE      BASELINE  avgt    3    13.367 ±    0.342  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE        DPQ_11  avgt    3   243.744 ±    3.302  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt    3   283.617 ±    6.487  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt    3   283.655 ±    2.078  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt    3   193.469 ±    7.515  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_BA        SHUFFLE         RADIX  avgt    3   414.769 ±   32.396  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER      BASELINE  avgt    3    14.808 ±   46.125  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER        DPQ_11  avgt    3    98.746 ±  303.733  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER  DPQ_18_11_21  avgt    3    47.930 ±  121.884  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER    DPQ_18_11I  avgt    3   113.116 ±  222.727  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER    DPQ_18_11P  avgt    3    51.441 ±  159.655  ns/op
ArraySortBenchmark.sort           50              16     SORT______        STAGGER         RADIX  avgt    3   134.822 ±  338.339  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH      BASELINE  avgt    3    14.116 ±   23.393  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH        DPQ_11  avgt    3    95.400 ±  193.143  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH  DPQ_18_11_21  avgt    3    47.916 ±  121.689  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH    DPQ_18_11I  avgt    3   117.712 ±  291.013  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH    DPQ_18_11P  avgt    3    50.334 ±  124.448  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SAWTOTH         RADIX  avgt    3   135.416 ±  214.876  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM      BASELINE  avgt    3    14.839 ±   46.732  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM        DPQ_11  avgt    3   117.298 ±  310.000  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM  DPQ_18_11_21  avgt    3    49.645 ±  175.802  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM    DPQ_18_11I  avgt    3   121.361 ±  418.991  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM    DPQ_18_11P  avgt    3    52.247 ±  185.176  ns/op
ArraySortBenchmark.sort           50              16     SORT______        _RANDOM         RADIX  avgt    3   133.728 ±  472.573  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU      BASELINE  avgt    3    15.504 ±    0.030  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU        DPQ_11  avgt    3    67.833 ±    0.244  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU  DPQ_18_11_21  avgt    3    44.082 ±    0.191  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU    DPQ_18_11I  avgt    3    75.529 ±    0.201  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU    DPQ_18_11P  avgt    3    46.392 ±    0.072  ns/op
ArraySortBenchmark.sort           50              16     SORT______        PLATEAU         RADIX  avgt    3   123.570 ±    0.297  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE      BASELINE  avgt    3    13.359 ±    0.191  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE        DPQ_11  avgt    3    89.083 ±    1.180  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE  DPQ_18_11_21  avgt    3    44.067 ±    0.408  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE    DPQ_18_11I  avgt    3   105.401 ±    2.482  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE    DPQ_18_11P  avgt    3    46.395 ±    0.085  ns/op
ArraySortBenchmark.sort           50              16     SORT______        SHUFFLE         RADIX  avgt    3   124.863 ±    0.607  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER      BASELINE  avgt    3    13.364 ±    0.403  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER        DPQ_11  avgt    3   314.712 ±    0.849  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER  DPQ_18_11_21  avgt    3   335.207 ±    0.782  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER    DPQ_18_11I  avgt    3   370.667 ±    0.440  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER    DPQ_18_11P  avgt    3   295.128 ±    2.671  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        STAGGER         RADIX  avgt    3  1426.983 ±    3.664  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH      BASELINE  avgt    3    13.370 ±    0.167  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH        DPQ_11  avgt    3   335.901 ±    1.247  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH  DPQ_18_11_21  avgt    3   352.726 ±    1.690  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH    DPQ_18_11I  avgt    3   345.931 ±   12.840  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH    DPQ_18_11P  avgt    3   267.714 ±    2.978  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SAWTOTH         RADIX  avgt    3   707.246 ±    1.857  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM      BASELINE  avgt    3    14.145 ±    0.050  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM        DPQ_11  avgt    3   358.272 ±   18.803  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM  DPQ_18_11_21  avgt    3   424.517 ±   11.324  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM    DPQ_18_11I  avgt    3   385.091 ±   37.555  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM    DPQ_18_11P  avgt    3   327.011 ±   18.549  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        _RANDOM         RADIX  avgt    3  1621.446 ±   45.178  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU      BASELINE  avgt    3    13.359 ±    0.232  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU        DPQ_11  avgt    3   234.726 ±    0.667  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU  DPQ_18_11_21  avgt    3   238.340 ±    3.401  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU    DPQ_18_11I  avgt    3   254.185 ±    0.676  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU    DPQ_18_11P  avgt    3   205.897 ±    1.142  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        PLATEAU         RADIX  avgt    3   664.709 ±    1.230  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE      BASELINE  avgt    3    13.383 ±    0.758  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE        DPQ_11  avgt    3   212.185 ±    0.423  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE  DPQ_18_11_21  avgt    3   153.102 ±    4.537  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE    DPQ_18_11I  avgt    3   188.392 ±   17.112  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE    DPQ_18_11P  avgt    3   130.989 ±    1.748  ns/op
ArraySortBenchmark.sort           50              16     DITHER____        SHUFFLE         RADIX  avgt    3   724.869 ±   25.311  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER      BASELINE  avgt    3    13.389 ±    0.755  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER        DPQ_11  avgt    3   302.556 ±    6.589  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER  DPQ_18_11_21  avgt    3   391.059 ±    0.871  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER    DPQ_18_11I  avgt    3   315.446 ±    0.334  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER    DPQ_18_11P  avgt    3   312.338 ±    0.678  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        STAGGER         RADIX  avgt    3  1536.982 ±   44.895  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH      BASELINE  avgt    3    13.351 ±    0.171  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH        DPQ_11  avgt    3    89.032 ±    1.140  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt    3    44.043 ±    0.068  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH    DPQ_18_11I  avgt    3   103.992 ±    0.265  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH    DPQ_18_11P  avgt    3    46.468 ±    1.779  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SAWTOTH         RADIX  avgt    3    97.739 ±    0.462  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM      BASELINE  avgt    3    13.358 ±    0.189  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM        DPQ_11  avgt    3   350.771 ±   45.708  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM  DPQ_18_11_21  avgt    3   444.166 ±   24.382  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3   416.076 ±   16.042  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3   344.511 ±   14.178  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        _RANDOM         RADIX  avgt    3  1672.130 ±  124.462  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU      BASELINE  avgt    3    13.359 ±    0.160  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU        DPQ_11  avgt    3    89.068 ±    0.530  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3    44.062 ±    0.219  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3   106.392 ±    3.255  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    46.463 ±    1.558  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        PLATEAU         RADIX  avgt    3    97.724 ±    0.038  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SHUFFLE      BASELINE  avgt    3    13.364 ±    0.206  ns/op
ArraySortBenchmark.sort           50              64     IDENT_____        SHUFFLE        DPQ_11  avgt    3   157.089 ±    1.349  ns/op
