Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt      Score      Error  Units
ArraySortBenchmark.sort           50               4     REVERSE___        SAWTOTH         RADIX  avgt   20    822.340 ±   22.054  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM      BASELINE  avgt   20     16.292 ±    0.821  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM        DPQ_11  avgt   20    527.041 ±  528.940  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM  DPQ_18_11_21  avgt   20    357.368 ±   22.384  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM    DPQ_18_11I  avgt   20   2782.081 ± 5645.112  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM    DPQ_18_11P  avgt   20    292.919 ±   20.162  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        _RANDOM         RADIX  avgt   20   1667.488 ±  462.709  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU      BASELINE  avgt   20     16.288 ±    0.825  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU        DPQ_11  avgt   20     64.810 ±    0.523  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU  DPQ_18_11_21  avgt   20    169.346 ±    0.622  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU    DPQ_18_11I  avgt   20     76.323 ±    0.656  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU    DPQ_18_11P  avgt   20    106.356 ±    0.622  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        PLATEAU         RADIX  avgt   20    135.747 ±    5.962  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE      BASELINE  avgt   20     16.287 ±    0.830  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE        DPQ_11  avgt   20   7172.447 ± 8316.046  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt   20    571.110 ±   28.819  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE    DPQ_18_11I  avgt   20   4021.937 ± 9314.599  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE    DPQ_18_11P  avgt   20    404.514 ±   10.459  ns/op
ArraySortBenchmark.sort           50               4     REVERSE___        SHUFFLE         RADIX  avgt   20   3008.019 ± 6308.042  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER      BASELINE  avgt   20     16.285 ±    0.833  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER        DPQ_11  avgt   20    300.098 ±    1.421  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt   20    389.466 ±    1.701  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER    DPQ_18_11I  avgt   20    344.259 ±    4.137  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER    DPQ_18_11P  avgt   20    300.713 ±    1.131  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        STAGGER         RADIX  avgt   20    489.639 ±    7.778  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH      BASELINE  avgt   20     16.290 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH        DPQ_11  avgt   20    257.192 ±    1.629  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt   20    353.108 ±    1.876  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt   20    249.408 ±    0.865  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt   20    289.670 ±    0.938  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SAWTOTH         RADIX  avgt   20    845.872 ±    6.541  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM      BASELINE  avgt   20     16.293 ±    0.825  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM        DPQ_11  avgt   20   1573.379 ± 2858.823  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt   20    359.346 ±   25.494  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt   20    579.847 ±  608.112  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt   20    279.387 ±   15.504  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        _RANDOM         RADIX  avgt   20   1575.744 ±  133.807  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU      BASELINE  avgt   20     16.292 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU        DPQ_11  avgt   20     66.913 ±    0.640  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt   20    134.281 ±    0.511  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt   20    119.627 ±    0.738  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt   20     93.131 ±    0.600  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        PLATEAU         RADIX  avgt   20    134.618 ±    6.681  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE      BASELINE  avgt   20     16.289 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE        DPQ_11  avgt   20   8283.761 ± 7852.973  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt   20    319.768 ±   35.993  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt   20   1654.129 ± 2143.390  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt   20    263.286 ±   28.793  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_FR        SHUFFLE         RADIX  avgt   20   5167.709 ± 7997.371  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER      BASELINE  avgt   20     16.291 ±    0.828  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER        DPQ_11  avgt   20    284.376 ±    0.808  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt   20    361.950 ±    0.796  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER    DPQ_18_11I  avgt   20    324.719 ±    0.923  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER    DPQ_18_11P  avgt   20    278.427 ±    1.465  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        STAGGER         RADIX  avgt   20    503.172 ±    7.912  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH      BASELINE  avgt   20     16.292 ±    0.824  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH        DPQ_11  avgt   20    179.756 ±    1.845  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt   20    339.489 ±    1.450  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt   20    188.699 ±    0.927  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt   20    302.048 ±    1.050  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SAWTOTH         RADIX  avgt   20    828.563 ±   12.231  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM      BASELINE  avgt   20     16.290 ±    0.828  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM        DPQ_11  avgt   20   3535.796 ± 4838.182  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt   20    364.663 ±   23.422  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt   20   1363.748 ± 2470.603  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt   20    293.891 ±   18.840  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        _RANDOM         RADIX  avgt   20   1567.693 ±  129.670  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU      BASELINE  avgt   20     16.288 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU        DPQ_11  avgt   20     58.879 ±    0.601  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt   20     45.000 ±    0.639  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt   20     70.712 ±    0.836  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt   20     48.372 ±    0.552  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        PLATEAU         RADIX  avgt   20    128.622 ±    6.553  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE      BASELINE  avgt   20     16.287 ±    0.825  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE        DPQ_11  avgt   20   6383.707 ± 8322.795  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt   20    326.148 ±   15.884  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt   20   1119.306 ± 1902.470  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt   20    258.104 ±   18.868  ns/op
ArraySortBenchmark.sort           50               4     REVERSE_BA        SHUFFLE         RADIX  avgt   20   4476.430 ± 7338.477  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER      BASELINE  avgt   20     16.473 ±    0.777  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER        DPQ_11  avgt   20     94.916 ±    0.588  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER  DPQ_18_11_21  avgt   20     45.021 ±    0.677  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER    DPQ_18_11I  avgt   20    111.823 ±    0.897  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER    DPQ_18_11P  avgt   20     48.362 ±    0.529  ns/op
ArraySortBenchmark.sort           50               4     SORT______        STAGGER         RADIX  avgt   20    104.228 ±    2.728  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH      BASELINE  avgt   20     16.474 ±    0.775  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH        DPQ_11  avgt   20    127.537 ±    2.170  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH  DPQ_18_11_21  avgt   20     45.011 ±    0.666  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH    DPQ_18_11I  avgt   20    111.703 ±    0.844  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH    DPQ_18_11P  avgt   20     48.359 ±    0.523  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SAWTOTH         RADIX  avgt   20    104.524 ±    3.006  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM      BASELINE  avgt   20     16.466 ±    0.776  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM        DPQ_11  avgt   20    121.933 ±    2.508  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM  DPQ_18_11_21  avgt   20     45.010 ±    0.669  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM    DPQ_18_11I  avgt   20    103.977 ±    4.724  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM    DPQ_18_11P  avgt   20     48.356 ±    0.527  ns/op
ArraySortBenchmark.sort           50               4     SORT______        _RANDOM         RADIX  avgt   20    105.052 ±    2.960  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU      BASELINE  avgt   20     16.475 ±    0.777  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU        DPQ_11  avgt   20     58.837 ±    0.535  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU  DPQ_18_11_21  avgt   20     45.032 ±    0.661  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU    DPQ_18_11I  avgt   20     71.463 ±    1.209  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU    DPQ_18_11P  avgt   20     48.359 ±    0.527  ns/op
ArraySortBenchmark.sort           50               4     SORT______        PLATEAU         RADIX  avgt   20    103.259 ±    2.870  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE      BASELINE  avgt   20     16.470 ±    0.775  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE        DPQ_11  avgt   20     91.586 ±    0.609  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE  DPQ_18_11_21  avgt   20     45.006 ±    0.667  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE    DPQ_18_11I  avgt   20    107.342 ±    1.292  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE    DPQ_18_11P  avgt   20     48.364 ±    0.532  ns/op
ArraySortBenchmark.sort           50               4     SORT______        SHUFFLE         RADIX  avgt   20    103.223 ±    2.850  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER      BASELINE  avgt   20     16.292 ±    0.824  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER        DPQ_11  avgt   20    306.744 ±    1.117  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER  DPQ_18_11_21  avgt   20    340.713 ±    0.564  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER    DPQ_18_11I  avgt   20    317.202 ±    6.647  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER    DPQ_18_11P  avgt   20    263.094 ±    0.962  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        STAGGER         RADIX  avgt   20    455.596 ±    7.733  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH      BASELINE  avgt   20     16.287 ±    0.826  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH        DPQ_11  avgt   20    310.315 ±    3.022  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH  DPQ_18_11_21  avgt   20    372.875 ±    2.694  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH    DPQ_18_11I  avgt   20    293.461 ±    7.583  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH    DPQ_18_11P  avgt   20    308.300 ±    3.448  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SAWTOTH         RADIX  avgt   20   1535.196 ±    6.824  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM      BASELINE  avgt   20     16.290 ±    0.829  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM        DPQ_11  avgt   20   6732.406 ± 7716.413  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM  DPQ_18_11_21  avgt   20    379.734 ±   11.882  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM    DPQ_18_11I  avgt   20    377.124 ±  157.436  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM    DPQ_18_11P  avgt   20   1633.720 ± 4542.542  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        _RANDOM         RADIX  avgt   20   1698.332 ±  357.612  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU      BASELINE  avgt   20     16.290 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU        DPQ_11  avgt   20    238.566 ±    1.632  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU  DPQ_18_11_21  avgt   20    321.106 ±    0.743  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU    DPQ_18_11I  avgt   20    263.033 ±    5.995  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU    DPQ_18_11P  avgt   20    277.955 ±    1.665  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        PLATEAU         RADIX  avgt   20    732.464 ±   18.703  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE      BASELINE  avgt   20     16.290 ±    0.827  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE        DPQ_11  avgt   20   5407.484 ± 6968.095  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE  DPQ_18_11_21  avgt   20    240.466 ±   35.815  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE    DPQ_18_11I  avgt   20    497.912 ±  683.239  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE    DPQ_18_11P  avgt   20    209.351 ±   19.234  ns/op
ArraySortBenchmark.sort           50               4     DITHER____        SHUFFLE         RADIX  avgt   20   1201.392 ±  213.836  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER      BASELINE  avgt   20     16.288 ±    0.824  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER        DPQ_11  avgt   20    318.399 ±    0.800  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER  DPQ_18_11_21  avgt   20    319.111 ±    1.070  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER    DPQ_18_11I  avgt   20    376.751 ±    1.935  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER    DPQ_18_11P  avgt   20    278.496 ±    1.215  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        STAGGER         RADIX  avgt   20   1435.424 ±   11.453  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH      BASELINE  avgt   20     16.287 ±    0.827  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH        DPQ_11  avgt   20    316.741 ±    7.806  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt   20    334.127 ±    2.139  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH    DPQ_18_11I  avgt   20    336.277 ±    1.007  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH    DPQ_18_11P  avgt   20    239.122 ±    0.669  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SAWTOTH         RADIX  avgt   20    414.342 ±    7.036  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM      BASELINE  avgt   20     16.290 ±    0.829  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM        DPQ_11  avgt   20   8178.325 ± 8583.465  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM  DPQ_18_11_21  avgt   20    422.470 ±   14.240  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM    DPQ_18_11I  avgt   20   4504.092 ± 6822.409  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM    DPQ_18_11P  avgt   20   1727.730 ± 5168.072  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        _RANDOM         RADIX  avgt   20   1596.210 ±   30.071  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU      BASELINE  avgt   20     16.289 ±    0.828  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU        DPQ_11  avgt   20     73.153 ±    0.610  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU  DPQ_18_11_21  avgt   20     45.007 ±    0.645  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU    DPQ_18_11I  avgt   20     76.295 ±    0.977  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU    DPQ_18_11P  avgt   20     48.373 ±    0.553  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        PLATEAU         RADIX  avgt   20    132.690 ±    4.716  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE      BASELINE  avgt   20     16.288 ±    0.826  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE        DPQ_11  avgt   20   4478.663 ± 5874.718  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt   20    126.271 ±   23.134  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE    DPQ_18_11I  avgt   20   2836.268 ± 6943.227  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE    DPQ_18_11P  avgt   20    117.593 ±   43.040  ns/op
ArraySortBenchmark.sort           50              16     IDENT_____        SHUFFLE         RADIX  avgt   20    333.252 ±  106.670  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER      BASELINE  avgt   20     16.294 ±    0.828  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER        DPQ_11  avgt   20    315.388 ±    1.067  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER  DPQ_18_11_21  avgt   20    501.511 ±    0.969  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER    DPQ_18_11I  avgt   20    341.151 ±    3.614  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER    DPQ_18_11P  avgt   20    415.195 ±    0.721  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        STAGGER         RADIX  avgt   20   1795.229 ±    9.632  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH      BASELINE  avgt   20     16.289 ±    0.827  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH        DPQ_11  avgt   20    266.323 ±    0.638  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt   20    491.802 ±    3.081  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH    DPQ_18_11I  avgt   20    299.818 ±    1.416  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH    DPQ_18_11P  avgt   20    336.691 ±    1.646  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SAWTOTH         RADIX  avgt   20    432.367 ±    9.026  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM      BASELINE  avgt   20     16.287 ±    0.827  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM        DPQ_11  avgt   20  12519.563 ± 9253.779  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM  DPQ_18_11_21  avgt   20    415.153 ±   17.135  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM    DPQ_18_11I  avgt   20   1433.629 ± 2560.175  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM    DPQ_18_11P  avgt   20    342.380 ±   16.788  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        _RANDOM         RADIX  avgt   20   1595.890 ±   33.250  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU      BASELINE  avgt   20     16.289 ±    0.825  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU        DPQ_11  avgt   20    220.990 ±    1.525  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU  DPQ_18_11_21  avgt   20    354.886 ±    0.771  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU    DPQ_18_11I  avgt   20    105.551 ±    0.760  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU    DPQ_18_11P  avgt   20    236.789 ±    0.798  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        PLATEAU         RADIX  avgt   20    160.409 ±    7.642  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE      BASELINE  avgt   20     16.284 ±    0.831  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE        DPQ_11  avgt   20   1779.779 ± 4088.728  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt   20    652.788 ±   30.686  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE    DPQ_18_11I  avgt   20   3551.963 ± 8649.163  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE    DPQ_18_11P  avgt   20    379.482 ±    7.672  ns/op
ArraySortBenchmark.sort           50              16     REVERSE___        SHUFFLE         RADIX  avgt   20    377.327 ±  110.349  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER      BASELINE  avgt   20     16.289 ±    0.825  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER        DPQ_11  avgt   20    347.063 ±    3.105  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt   20    373.297 ±    0.810  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER    DPQ_18_11I  avgt   20    397.873 ±    1.559  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER    DPQ_18_11P  avgt   20    343.475 ±    1.282  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        STAGGER         RADIX  avgt   20   1557.134 ±   14.672  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH      BASELINE  avgt   20     16.291 ±    0.828  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH        DPQ_11  avgt   20    348.029 ±    2.387  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt   20    409.015 ±    8.611  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt   20    333.516 ±    1.735  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt   20    305.872 ±    0.859  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        SAWTOTH         RADIX  avgt   20    478.165 ±    8.380  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM      BASELINE  avgt   20     16.290 ±    0.824  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM        DPQ_11  avgt   20   7921.129 ± 8247.442  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt   20    414.183 ±   24.572  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt   20   5554.291 ± 9468.001  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt   20    396.387 ±  175.450  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        _RANDOM         RADIX  avgt   20   1609.175 ±   48.683  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU      BASELINE  avgt   20     16.290 ±    0.823  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU        DPQ_11  avgt   20    153.293 ±    1.354  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt   20    209.649 ±    0.688  ns/op
ArraySortBenchmark.sort           50              16     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt   20    227.574 ±    2.344  ns/op
