Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt      Score       Error  Units
ArraySortBenchmark.sort          500               4     REVERSE___        SAWTOTH    DPQ_18_11P  avgt   20   1224.749 ±     2.745  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SAWTOTH         RADIX  avgt   20   7960.358 ±    29.271  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM      BASELINE  avgt   20     35.612 ±     0.355  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM        DPQ_11  avgt   20   2207.540 ±   265.608  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM  DPQ_18_11_21  avgt   20   1221.538 ±   118.213  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM    DPQ_18_11I  avgt   20   1264.505 ±   175.995  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM    DPQ_18_11P  avgt   20   1138.101 ±    89.815  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        _RANDOM         RADIX  avgt   20   7811.693 ±   149.466  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU      BASELINE  avgt   20     42.045 ±     6.434  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU        DPQ_11  avgt   20    489.844 ±     3.876  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU  DPQ_18_11_21  avgt   20    444.879 ±     0.966  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU    DPQ_18_11I  avgt   20    442.739 ±     5.670  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU    DPQ_18_11P  avgt   20    442.270 ±     0.878  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        PLATEAU         RADIX  avgt   20    380.840 ±    18.371  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE      BASELINE  avgt   20     35.591 ±     0.369  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE        DPQ_11  avgt   20   5022.858 ±   148.481  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt   20   6214.454 ±  1071.172  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE    DPQ_18_11I  avgt   20   5944.055 ±   965.605  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE    DPQ_18_11P  avgt   20   5028.103 ±   593.711  ns/op
ArraySortBenchmark.sort          500               4     REVERSE___        SHUFFLE         RADIX  avgt   20  10581.895 ±   583.073  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER      BASELINE  avgt   20     35.625 ±     0.369  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER        DPQ_11  avgt   20   3351.860 ±     6.189  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt   20   7884.990 ±    23.505  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER    DPQ_18_11I  avgt   20   7874.443 ±    23.809  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER    DPQ_18_11P  avgt   20   5515.531 ±    18.087  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        STAGGER         RADIX  avgt   20   3432.546 ±    17.228  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH      BASELINE  avgt   20     35.620 ±     0.342  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH        DPQ_11  avgt   20   2725.985 ±    62.223  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt   20   1055.129 ±     3.747  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt   20   1044.404 ±     6.070  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt   20   1486.472 ±    10.346  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SAWTOTH         RADIX  avgt   20   8094.072 ±    53.214  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM      BASELINE  avgt   20     35.599 ±     0.362  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM        DPQ_11  avgt   20   2219.729 ±   231.500  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt   20   1229.597 ±   126.486  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt   20   1260.719 ±   154.243  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt   20   1186.117 ±   103.136  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        _RANDOM         RADIX  avgt   20   8158.297 ±   355.936  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU      BASELINE  avgt   20     35.618 ±     0.349  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU        DPQ_11  avgt   20   1039.580 ±     6.576  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt   20    443.279 ±     0.750  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt   20    444.177 ±     4.172  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt   20    437.860 ±     9.693  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        PLATEAU         RADIX  avgt   20    299.627 ±     1.916  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE      BASELINE  avgt   20     35.590 ±     0.373  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE        DPQ_11  avgt   20  18249.749 ± 46210.781  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt   20   5434.790 ±  1421.722  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt   20   4785.567 ±   396.906  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt   20   9246.083 ± 16965.355  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_FR        SHUFFLE         RADIX  avgt   20  10567.597 ±  1095.090  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER      BASELINE  avgt   20     35.630 ±     0.355  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER        DPQ_11  avgt   20   3608.552 ±    30.698  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt   20   6767.944 ±    15.731  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER    DPQ_18_11I  avgt   20   6830.488 ±    25.241  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER    DPQ_18_11P  avgt   20   6877.667 ±    21.428  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        STAGGER         RADIX  avgt   20   3445.280 ±     6.988  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH      BASELINE  avgt   20     35.620 ±     0.353  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH        DPQ_11  avgt   20   1856.878 ±    30.589  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt   20   1161.532 ±    28.106  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt   20   1171.808 ±    23.773  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt   20   1660.441 ±     6.172  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SAWTOTH         RADIX  avgt   20   7951.635 ±    43.182  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM      BASELINE  avgt   20     35.619 ±     0.356  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM        DPQ_11  avgt   20   2244.762 ±   353.871  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt   20   1403.578 ±   413.719  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt   20   1392.891 ±   232.612  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt   20   1304.550 ±   257.350  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        _RANDOM         RADIX  avgt   20   7915.211 ±    61.350  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU      BASELINE  avgt   20     35.613 ±     0.364  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU        DPQ_11  avgt   20    242.698 ±     6.085  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt   20    444.311 ±     3.534  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt   20    440.448 ±     0.838  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt   20    448.736 ±     7.916  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        PLATEAU         RADIX  avgt   20    372.981 ±    41.911  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE      BASELINE  avgt   20     35.625 ±     0.363  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE        DPQ_11  avgt   20   4567.936 ±   152.765  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt   20   6093.812 ±   628.041  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt   20   6082.516 ±   560.189  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt   20   5322.025 ±   583.917  ns/op
ArraySortBenchmark.sort          500               4     REVERSE_BA        SHUFFLE         RADIX  avgt   20  10506.759 ±   852.544  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER      BASELINE  avgt   20     44.466 ±     5.798  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER        DPQ_11  avgt   20    240.715 ±     0.875  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER  DPQ_18_11_21  avgt   20   1036.038 ±     1.024  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER    DPQ_18_11I  avgt   20   1048.420 ±     1.592  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER    DPQ_18_11P  avgt   20   1013.033 ±     3.513  ns/op
ArraySortBenchmark.sort          500               4     SORT______        STAGGER         RADIX  avgt   20    461.090 ±     1.161  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH      BASELINE  avgt   20     38.051 ±     0.289  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH        DPQ_11  avgt   20    239.358 ±     0.567  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH  DPQ_18_11_21  avgt   20   1182.973 ±     8.739  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH    DPQ_18_11I  avgt   20   1180.538 ±     6.863  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH    DPQ_18_11P  avgt   20   1066.449 ±     4.132  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SAWTOTH         RADIX  avgt   20    440.550 ±     1.294  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM      BASELINE  avgt   20     38.040 ±     0.286  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM        DPQ_11  avgt   20    241.663 ±     3.232  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM  DPQ_18_11_21  avgt   20    919.621 ±    91.939  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM    DPQ_18_11I  avgt   20    920.243 ±    93.412  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM    DPQ_18_11P  avgt   20    919.323 ±    98.822  ns/op
ArraySortBenchmark.sort          500               4     SORT______        _RANDOM         RADIX  avgt   20    427.718 ±    12.846  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU      BASELINE  avgt   20     38.778 ±     2.813  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU        DPQ_11  avgt   20    238.900 ±     0.958  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU  DPQ_18_11_21  avgt   20    446.583 ±     2.422  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU    DPQ_18_11I  avgt   20    445.056 ±     2.277  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU    DPQ_18_11P  avgt   20    442.809 ±     0.323  ns/op
ArraySortBenchmark.sort          500               4     SORT______        PLATEAU         RADIX  avgt   20    420.937 ±     0.901  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE      BASELINE  avgt   20     38.007 ±     0.273  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE        DPQ_11  avgt   20    238.676 ±     0.755  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE  DPQ_18_11_21  avgt   20    975.864 ±     1.448  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE    DPQ_18_11I  avgt   20    985.481 ±     1.678  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE    DPQ_18_11P  avgt   20   1341.993 ±     6.109  ns/op
ArraySortBenchmark.sort          500               4     SORT______        SHUFFLE         RADIX  avgt   20    420.797 ±     0.860  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER      BASELINE  avgt   20     35.615 ±     0.357  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER        DPQ_11  avgt   20   3098.250 ±    13.090  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER  DPQ_18_11_21  avgt   20   6498.060 ±    21.343  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER    DPQ_18_11I  avgt   20   6486.195 ±    19.424  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER    DPQ_18_11P  avgt   20   5330.657 ±    90.622  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        STAGGER         RADIX  avgt   20   3221.284 ±     2.094  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH      BASELINE  avgt   20     35.622 ±     0.350  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH        DPQ_11  avgt   20   2755.676 ±    23.870  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH  DPQ_18_11_21  avgt   20   1825.299 ±     9.535  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH    DPQ_18_11I  avgt   20   1828.511 ±    15.655  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH    DPQ_18_11P  avgt   20   1786.980 ±     6.323  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SAWTOTH         RADIX  avgt   20   7936.654 ±    20.195  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM      BASELINE  avgt   20     35.604 ±     0.350  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM        DPQ_11  avgt   20   3360.633 ±   576.110  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM  DPQ_18_11_21  avgt   20   2126.683 ±   571.963  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM    DPQ_18_11I  avgt   20   2137.863 ±   480.577  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM    DPQ_18_11P  avgt   20   2229.444 ±   462.652  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        _RANDOM         RADIX  avgt   20   7923.086 ±    25.199  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU      BASELINE  avgt   20     35.630 ±     0.342  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU        DPQ_11  avgt   20   2389.667 ±    12.924  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU  DPQ_18_11_21  avgt   20   1484.568 ±     9.314  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU    DPQ_18_11I  avgt   20   1524.041 ±    39.742  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU    DPQ_18_11P  avgt   20   1641.004 ±     7.565  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        PLATEAU         RADIX  avgt   20   7901.647 ±    11.980  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE      BASELINE  avgt   20     35.590 ±     0.352  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE        DPQ_11  avgt   20   5613.477 ±  2953.678  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE  DPQ_18_11_21  avgt   20   5598.394 ±  1128.028  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE    DPQ_18_11I  avgt   20   4433.560 ±   227.491  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE    DPQ_18_11P  avgt   20   7691.454 ±  7281.697  ns/op
ArraySortBenchmark.sort          500               4     DITHER____        SHUFFLE         RADIX  avgt   20   9845.750 ±   205.607  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER      BASELINE  avgt   20     35.624 ±     0.356  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER        DPQ_11  avgt   20   5604.170 ±    24.970  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER  DPQ_18_11_21  avgt   20   7516.032 ±    33.007  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER    DPQ_18_11I  avgt   20   7474.354 ±    21.098  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER    DPQ_18_11P  avgt   20   6512.745 ±    25.713  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        STAGGER         RADIX  avgt   20   9036.777 ±   178.077  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH      BASELINE  avgt   20     35.598 ±     0.359  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH        DPQ_11  avgt   20   5889.442 ±    27.219  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt   20   4266.660 ±    31.286  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH    DPQ_18_11I  avgt   20   4303.102 ±    14.446  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH    DPQ_18_11P  avgt   20   4172.940 ±    22.309  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SAWTOTH         RADIX  avgt   20   7965.671 ±    11.054  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM      BASELINE  avgt   20     35.612 ±     0.364  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM        DPQ_11  avgt   20   4617.607 ±  1825.658  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM  DPQ_18_11_21  avgt   20   4917.238 ±  2001.172  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM    DPQ_18_11I  avgt   20   4672.780 ±  1396.154  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM    DPQ_18_11P  avgt   20   4521.418 ±   685.828  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        _RANDOM         RADIX  avgt   20   7849.794 ±   119.059  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU      BASELINE  avgt   20     35.600 ±     0.354  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU        DPQ_11  avgt   20    236.429 ±     1.072  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU  DPQ_18_11_21  avgt   20    455.548 ±     5.627  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU    DPQ_18_11I  avgt   20    450.773 ±     7.130  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU    DPQ_18_11P  avgt   20    455.505 ±     8.129  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        PLATEAU         RADIX  avgt   20    325.609 ±     1.587  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE      BASELINE  avgt   20     35.617 ±     0.367  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE        DPQ_11  avgt   20   6325.965 ±   492.980  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt   20   2966.844 ±   231.582  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE    DPQ_18_11I  avgt   20   3379.007 ±   233.279  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE    DPQ_18_11P  avgt   20   3081.549 ±   155.530  ns/op
ArraySortBenchmark.sort          500              16     IDENT_____        SHUFFLE         RADIX  avgt   20  10669.315 ±   184.073  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER      BASELINE  avgt   20     35.621 ±     0.367  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER        DPQ_11  avgt   20   6170.443 ±    53.474  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER  DPQ_18_11_21  avgt   20   6445.513 ±    20.788  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER    DPQ_18_11I  avgt   20   6432.560 ±    34.367  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER    DPQ_18_11P  avgt   20   6693.397 ±    10.794  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        STAGGER         RADIX  avgt   20   9869.144 ±    66.148  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH      BASELINE  avgt   20     35.604 ±     0.344  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH        DPQ_11  avgt   20   6730.194 ±   203.996  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt   20   4822.799 ±   143.418  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH    DPQ_18_11I  avgt   20   4664.930 ±    26.319  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH    DPQ_18_11P  avgt   20   4723.301 ±    15.771  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SAWTOTH         RADIX  avgt   20   8252.610 ±    20.894  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM      BASELINE  avgt   20     42.047 ±     6.412  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM        DPQ_11  avgt   20   5719.495 ±  3160.626  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM  DPQ_18_11_21  avgt   20   8128.369 ±  5062.149  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM    DPQ_18_11I  avgt   20   5480.317 ±  2385.371  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM    DPQ_18_11P  avgt   20   5066.585 ±  1558.768  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        _RANDOM         RADIX  avgt   20   7975.442 ±    62.228  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU      BASELINE  avgt   20     35.617 ±     0.360  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU        DPQ_11  avgt   20    491.986 ±     3.042  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU  DPQ_18_11_21  avgt   20    478.483 ±     3.344  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU    DPQ_18_11I  avgt   20    467.279 ±     0.885  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU    DPQ_18_11P  avgt   20    481.016 ±     1.060  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        PLATEAU         RADIX  avgt   20    425.806 ±     1.663  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE      BASELINE  avgt   20     35.602 ±     0.340  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE        DPQ_11  avgt   20   6419.986 ±   472.554  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt   20   4604.239 ±  1245.804  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE    DPQ_18_11I  avgt   20   4465.806 ±  1128.272  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE    DPQ_18_11P  avgt   20   4607.015 ±  2080.596  ns/op
ArraySortBenchmark.sort          500              16     REVERSE___        SHUFFLE         RADIX  avgt   20  11467.853 ±   500.298  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER      BASELINE  avgt   20     35.665 ±     0.379  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER        DPQ_11  avgt   20   6611.594 ±   635.907  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt   20   7388.259 ±    41.227  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER    DPQ_18_11I  avgt   20   7408.855 ±    24.653  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER    DPQ_18_11P  avgt   20   6629.006 ±    24.705  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        STAGGER         RADIX  avgt   20   9598.681 ±    57.883  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH      BASELINE  avgt   20     35.621 ±     0.352  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH        DPQ_11  avgt   20   8065.414 ±   522.351  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt   20   4047.220 ±    19.157  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt   20   4007.970 ±    81.918  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt   20   3986.594 ±    17.008  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        SAWTOTH         RADIX  avgt   20   8272.273 ±    11.927  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM      BASELINE  avgt   20     35.603 ±     0.361  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM        DPQ_11  avgt   20   5149.792 ±  3568.150  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt   20   4525.185 ±  1144.570  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt   20   4016.473 ±   356.069  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt   20   4071.962 ±   381.454  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        _RANDOM         RADIX  avgt   20   7959.616 ±    38.168  ns/op
ArraySortBenchmark.sort          500              16     REVERSE_FR        PLATEAU      BASELINE  avgt   20     35.619 ±     0.362  ns/op
